StockCode,Description,ABC_Class,ObsolescenceRisk,ObsolescenceType,DemandStability,DemandCV,AvgDailyDemand,DemandStd,DaysWithSales,AvgUnitPrice,TotalRevenue,LeadTimeDays,LeadTimeStd,SafetyStock,ReorderPoint,CurrentStock,StockStatus,StatusReason,ExcessStock,DeficitStock,ExcessValue,DeficitValue,InventoryValue,DailyHoldingCost,ExcessHoldingCost,ServiceLevelTarget,ServiceLevelAchievable,StockoutRisk,ServiceLevelGap,AnnualTurns,DaysOnHand,YearMonth,AnalysisDate,IsOverstocked,IsUnderstocked,IsOptimal,InventoryValueSafe,ExcessValuePct,StockoutRiskPct,ServiceLevelGapPct,ServiceLevelTargetPct,ServiceLevelAchievablePct,StatusColor,ABC_Color,ActionPriority,RiskScore,Category,Recommendation,ImpactValue
84924A,WAKE UP COCKEREL CALENDAR SIGN ,C,Low,Stable,Moderate,0.7673909622147558,3.0,2.3021728866442674,41,3.9309756097560973,472.38,20,4.0,22,82.0,120.0,Overstocked,Overstocked: Stock 120.0 > tolerance 107,13,0,51.1,0.0,471.72,0.32,0.04,0.92,1.0,0.0,-0.08,9.1,40.0,2026-02,2026-02-10,1,0,0,471.72,0.10832697362842364,0.0,-8.0,92.0,100.0,#FF6B6B,#CD7F32,Medium,30,C-Overstocked,Reduce by 13 units to 82,51.1
84247L,FAWN AND MUSHROOM GREETING CARD,C,Low,Stable,Moderate,0.5862740331668669,15.830985915492958,9.28129596168392,71,0.42,472.08,20,4.0,106,423.0,242.0,Understocked,Understocked by 181 units,0,181,0.0,76.02,101.64,0.07,0.0,0.92,0.162,0.838,0.758,23.9,15.3,2026-02,2026-02-10,0,1,0,101.64,0.0,83.8,75.8,92.0,16.2,#45B7D1,#CD7F32,Medium,40,C-Understocked,Increase by 181 units to 423,76.02
23219,LAUREL STAR ANTIQUE SILVER ,C,Low,Stable,Moderate,0.7910233568379861,11.088235294117647,8.771053103762375,34,1.3297058823529413,470.85,20,4.0,83,305.0,317.0,Optimal,Within C-item guidelines,0,0,0.0,0.0,421.52,0.29,0.0,0.92,0.946,0.054,-0.026,12.8,28.6,2026-02,2026-02-10,0,0,1,421.52,0.0,5.4,-2.6,92.0,94.6,#4ECDC4,#CD7F32,Low,10,C-Optimal,Maintain current levels,0.0
22038,BOTANICAL LAVENDER GIFT WRAP ,C,Low,Stable,Stable,0.14740554623801777,25.568181818181817,3.7688918072220448,44,0.41818181818181815,470.5,24,4.8,174,788.0,1525.0,Overstocked,Overstocked: Stock 1525.0 > tolerance 1024,501,0,209.51,0.0,637.73,0.44,0.14,0.92,1.0,0.0,-0.08,6.1,59.6,2026-02,2026-02-10,1,0,0,637.73,0.3285246107286783,0.0,-8.0,92.0,100.0,#FF6B6B,#CD7F32,Medium,20,C-Overstocked,Reduce by 501 units to 788,209.51
23499,SET 12 VINTAGE DOILY CHALK ,C,Medium,Fashion,Moderate,0.9252169892429668,32.911764705882355,30.45052385184941,34,0.42,469.98,17,3.4,216,776.0,970.0,Optimal,Within C-item guidelines,0,0,0.0,0.0,407.4,0.28,0.0,0.9,0.993,0.007,-0.093,12.4,29.5,2026-02,2026-02-10,0,0,1,407.4,0.0,0.7000000000000001,-9.3,90.0,99.3,#4ECDC4,#CD7F32,Low,25,C-Optimal,Maintain current levels,0.0
21441,BLUE BIRDHOUSE DECORATION,C,Medium,Seasonal,Moderate,0.8316578221908634,7.878378378378378,6.552115004557748,74,0.8548648648648648,469.09,17,3.4,49,183.0,210.0,Optimal,Within C-item guidelines,0,0,0.0,0.0,179.52,0.12,0.0,0.9,0.977,0.023,-0.077,13.7,26.7,2026-02,2026-02-10,0,0,1,179.52,0.0,2.3,-7.7,90.0,97.7,#4ECDC4,#CD7F32,Low,25,C-Optimal,Maintain current levels,0.0
84675,FROG KING WATERING CAN,C,Low,Stable,Volatile,1.6190517898085883,4.921052631578948,7.967439070900159,38,2.903947368421053,467.65000000000003,16,3.2,50,129.0,153.0,Optimal,Within C-item guidelines,0,0,0.0,0.0,444.3,0.3,0.0,0.92,0.982,0.018,-0.062,11.7,31.1,2026-02,2026-02-10,0,0,1,444.3,0.0,1.7999999999999998,-6.2,92.0,98.2,#4ECDC4,#CD7F32,Low,20,C-Optimal,Maintain current levels,0.0
72127,COLUMBIAN CANDLE ROUND ,C,Low,Stable,Volatile,1.420520950712668,7.320754716981132,10.399285450500287,53,1.2374528301886791,467.14,16,3.2,67,184.0,150.0,Understocked,Understocked by 34 units,0,34,0.0,42.07,185.62,0.13,0.0,0.92,0.754,0.246,0.166,17.8,20.5,2026-02,2026-02-10,0,1,0,185.62,0.0,24.6,16.6,92.0,75.4,#45B7D1,#CD7F32,Medium,50,C-Understocked,Increase by 34 units to 184,42.07
84596J,MIXED NUTS LIGHT GREEN BOWL,C,Low,Stable,Volatile,1.6300378634547326,10.761904761904763,17.542312244798552,63,0.9469841269841269,466.53000000000003,16,3.2,110,282.0,297.0,Optimal,Within C-item guidelines,0,0,0.0,0.0,281.25,0.19,0.0,0.92,0.945,0.055,-0.025,13.2,27.6,2026-02,2026-02-10,0,0,1,281.25,0.0,5.5,-2.5,92.0,94.5,#4ECDC4,#CD7F32,Low,20,C-Optimal,Maintain current levels,0.0
85020,ROUND PINK HEART MIRROR,C,Low,Stable,Volatile,1.423308362487066,5.162790697674419,7.348243173770434,43,2.1,466.20000000000005,16,3.2,47,130.0,137.0,Optimal,Within C-item guidelines,0,0,0.0,0.0,287.7,0.2,0.0,0.92,0.947,0.053,-0.027,13.8,26.5,2026-02,2026-02-10,0,0,1,287.7,0.0,5.3,-2.7,92.0,94.69999999999999,#4ECDC4,#CD7F32,Low,20,C-Optimal,Maintain current levels,0.0
21459,YELLOW EASTER EGG HUNT START POST,C,High,Seasonal,Volatile,1.651672948683172,7.142857142857143,11.797663919165515,35,1.9414285714285715,465.9,14,4.2,55,155.0,90.0,Understocked,Understocked by 65 units,0,65,0.0,126.19,174.73,0.12,0.0,0.85,0.426,0.574,0.424,29.0,12.6,2026-02,2026-02-10,0,1,0,174.73,0.0,57.4,42.4,85.0,42.6,#45B7D1,#CD7F32,Medium,75,C-Understocked,Increase by 65 units to 155,126.19
22134,LADLE LOVE HEART RED ,C,Low,Stable,Moderate,0.8646937968355269,10.355140186915888,8.954025484988447,107,0.4366822429906542,465.76,20,4.0,81,288.0,476.0,Overstocked,Overstocked: Stock 476.0 > tolerance 374,102,0,44.54,0.0,207.86,0.14,0.03,0.92,1.0,0.0,-0.08,7.9,46.0,2026-02,2026-02-10,1,0,0,207.86,0.21427884152795149,0.0,-8.0,92.0,100.0,#FF6B6B,#CD7F32,Medium,30,C-Overstocked,Reduce by 102 units to 288,44.54
23377,PACK OF 12 DOLLY GIRL TISSUES,C,Low,Stable,Moderate,0.8008851751103219,26.42222222222222,21.16116607124828,45,0.39,463.71,20,4.0,199,727.0,818.0,Optimal,Within C-item guidelines,0,0,0.0,0.0,319.02,0.22,0.0,0.92,0.979,0.021,-0.059,11.8,31.0,2026-02,2026-02-10,0,0,1,319.02,0.0,2.1,-5.8999999999999995,92.0,97.89999999999999,#4ECDC4,#CD7F32,Low,10,C-Optimal,Maintain current levels,0.0
20773,BLUE PAISLEY NOTEBOOK,C,Low,Stable,Moderate,0.7825443194998863,3.2298850574712645,2.527528204361702,87,1.65,463.65,20,4.0,24,89.0,154.0,Overstocked,Overstocked: Stock 154.0 > tolerance 116,38,0,62.7,0.0,254.1,0.17,0.04,0.92,1.0,0.0,-0.08,7.7,47.7,2026-02,2026-02-10,1,0,0,254.1,0.24675324675324678,0.0,-8.0,92.0,100.0,#FF6B6B,#CD7F32,Medium,30,C-Overstocked,Reduce by 38 units to 89,62.7
21076,SET/20 COLLAGE PAPER NAPKIN ,C,Low,Stable,Volatile,1.303283736590227,11.833333333333334,15.422190882984355,48,0.8478125,462.64,16,3.2,102,291.0,517.0,Overstocked,Overstocked: Stock 517.0 > tolerance 378,139,0,117.85,0.0,438.32,0.3,0.08,0.92,1.0,0.0,-0.08,8.4,43.7,2026-02,2026-02-10,1,0,0,438.32,0.2688674940682606,0.0,-8.0,92.0,100.0,#FF6B6B,#CD7F32,Medium,40,C-Overstocked,Reduce by 139 units to 291,117.85
23216,LAUREL HEART ANTIQUE GOLD,C,Low,Stable,Moderate,0.8350768022609071,11.303030303030303,9.438898401312677,33,1.3537373737373737,462.5,20,4.0,87,313.0,256.0,Understocked,Understocked by 57 units,0,57,0.0,77.16,346.56,0.24,0.0,0.92,0.686,0.314,0.234,16.1,22.6,2026-02,2026-02-10,0,1,0,346.56,0.0,31.4,23.400000000000002,92.0,68.60000000000001,#45B7D1,#CD7F32,Medium,40,C-Understocked,Increase by 57 units to 313,77.16
82605,OLD DOC RUSSEL METAL SIGN,C,Low,Stable,Volatile,1.0701818799616947,2.682926829268293,2.8712196779460104,82,2.1,462.00000000000006,16,3.2,20,63.0,94.0,Overstocked,Overstocked: Stock 94.0 > tolerance 82,12,0,25.2,0.0,197.4,0.14,0.02,0.92,1.0,0.0,-0.08,10.4,35.0,2026-02,2026-02-10,1,0,0,197.4,0.1276595744680851,0.0,-8.0,92.0,100.0,#FF6B6B,#CD7F32,Medium,40,C-Overstocked,Reduce by 12 units to 63,25.2
23060,HEART BEADED TRELLIS DECORATION,C,Medium,Seasonal,Moderate,0.649299363921075,6.7272727272727275,4.368013902741778,33,2.08,461.76,17,3.4,37,151.0,182.0,Optimal,Within C-item guidelines,0,0,0.0,0.0,378.56,0.26,0.0,0.9,0.99,0.01,-0.09,13.5,27.1,2026-02,2026-02-10,0,0,1,378.56,0.0,1.0,-9.0,90.0,99.0,#4ECDC4,#CD7F32,Low,25,C-Optimal,Maintain current levels,0.0
20696,FLORAL SOFT CAR TOY,C,Low,Stable,Moderate,0.6668078615524888,3.6176470588235294,2.4122754991457684,34,3.75,461.25,20,4.0,25,97.0,177.0,Overstocked,Overstocked: Stock 177.0 > tolerance 126,51,0,191.25,0.0,663.75,0.45,0.13,0.92,1.0,0.0,-0.08,7.5,48.9,2026-02,2026-02-10,1,0,0,663.75,0.288135593220339,0.0,-8.0,92.0,100.0,#FF6B6B,#CD7F32,Medium,30,C-Overstocked,Reduce by 51 units to 97,191.25
21392,RED SPOTTY PUDDING BOWL,C,Low,Stable,Moderate,0.6152589174671504,7.0606060606060606,4.344100841510486,33,1.9339393939393938,456.03000000000003,20,4.0,48,189.0,156.0,Understocked,Understocked by 33 units,0,33,0.0,63.82,301.69,0.21,0.0,0.92,0.667,0.333,0.253,16.5,22.1,2026-02,2026-02-10,0,1,0,301.69,0.0,33.300000000000004,25.3,92.0,66.7,#45B7D1,#CD7F32,Medium,40,C-Understocked,Increase by 33 units to 189,63.82
21536,DAIRY MAID  SMALL  MILK JUG,C,Low,Stable,Moderate,0.8763275940132983,5.2926829268292686,4.638124095143555,41,2.1,455.70000000000005,20,4.0,42,148.0,224.0,Overstocked,Overstocked: Stock 224.0 > tolerance 192,32,0,67.2,0.0,470.4,0.32,0.05,0.92,1.0,0.0,-0.08,8.6,42.3,2026-02,2026-02-10,1,0,0,470.4,0.14285714285714288,0.0,-8.0,92.0,100.0,#FF6B6B,#CD7F32,Medium,30,C-Overstocked,Reduce by 32 units to 148,67.2
21457,2 PICTURE BOOK EGGS EASTER DUCKS,C,High,Seasonal,Moderate,0.7785903977822979,9.333333333333334,7.266843712634781,39,1.25,455.0,14,4.2,49,180.0,254.0,Overstocked,Overstocked: Stock 254.0 > tolerance 234,20,0,25.0,0.0,317.5,0.22,0.02,0.85,0.995,0.005,-0.145,13.4,27.2,2026-02,2026-02-10,1,0,0,317.5,0.07874015748031496,0.5,-14.499999999999998,85.0,99.5,#FF6B6B,#CD7F32,Medium,55,C-Overstocked,Reduce by 20 units to 180,25.0
21549,CERAMIC BIRDHOUSE RED ROOF SMALL,C,Low,Stable,Moderate,0.7780317045810751,5.0,3.8901585229053754,31,2.943548387096774,454.8500000000001,20,4.0,37,137.0,129.0,Understocked,Understocked by 8 units,0,8,0.0,23.55,379.72,0.26,0.0,0.92,0.863,0.137,0.057,14.1,25.8,2026-02,2026-02-10,0,1,0,379.72,0.0,13.700000000000001,5.7,92.0,86.3,#45B7D1,#CD7F32,Medium,40,C-Understocked,Increase by 8 units to 137,23.55
90200A,PURPLE SWEETHEART BRACELET,C,Low,Stable,Moderate,0.7350359468073996,2.675,1.9662211577097937,40,4.25,454.75,20,4.0,19,72.0,51.0,Understocked,Understocked by 21 units,0,21,0.0,89.25,216.75,0.15,0.0,0.92,0.428,0.572,0.492,19.1,19.1,2026-02,2026-02-10,0,1,0,216.75,0.0,57.199999999999996,49.2,92.0,42.8,#45B7D1,#CD7F32,Medium,40,C-Understocked,Increase by 21 units to 72,89.25
62096A,PINK/YELLOW FLOWERS HANDBAG,C,Low,Stable,Volatile,1.0721344366975474,7.425531914893617,7.961168476754128,47,1.3542553191489362,454.45,16,3.2,56,175.0,259.0,Overstocked,Overstocked: Stock 259.0 > tolerance 228,32,0,43.34,0.0,350.75,0.24,0.03,0.92,1.0,0.0,-0.08,10.5,34.9,2026-02,2026-02-10,1,0,0,350.75,0.12356379187455453,0.0,-8.0,92.0,100.0,#FF6B6B,#CD7F32,Medium,40,C-Overstocked,Reduce by 32 units to 175,43.34
72789,BASKET/8 SCENTED LOVE TOKEN CANDLES,C,Low,Stable,Volatile,1.0826318400164114,3.1842105263157894,3.4473277011048893,38,3.75,453.75,16,3.2,24,75.0,121.0,Overstocked,Overstocked: Stock 121.0 > tolerance 98,24,0,90.0,0.0,453.75,0.31,0.06,0.92,1.0,0.0,-0.08,9.6,38.0,2026-02,2026-02-10,1,0,0,453.75,0.19834710743801653,0.0,-8.0,92.0,100.0,#FF6B6B,#CD7F32,Medium,40,C-Overstocked,Reduce by 24 units to 75,90.0
23136,IVORY WIRE SWEETHEART LETTER TRAY,C,Low,Stable,Moderate,0.8450592819633354,3.324324324324324,2.8092511265267635,37,3.731351351351351,452.05,20,4.0,26,92.0,90.0,Understocked,Understocked by 2 units,0,2,0.0,7.46,335.82,0.23,0.0,0.92,0.901,0.099,0.019,13.5,27.1,2026-02,2026-02-10,0,1,0,335.82,0.0,9.9,1.9,92.0,90.10000000000001,#45B7D1,#CD7F32,Medium,40,C-Understocked,Increase by 2 units to 92,7.46
35095B,RED VICTORIAN FABRIC OVAL BOX,C,Low,Stable,Volatile,1.1607042272305057,13.654320987654321,15.848628090332584,81,0.4175925925925925,451.91,16,3.2,108,326.0,478.0,Overstocked,Overstocked: Stock 478.0 > tolerance 424,54,0,22.55,0.0,199.61,0.14,0.02,0.92,1.0,0.0,-0.08,10.4,35.0,2026-02,2026-02-10,1,0,0,199.61,0.11297029206953559,0.0,-8.0,92.0,100.0,#FF6B6B,#CD7F32,Medium,40,C-Overstocked,Reduce by 54 units to 326,22.55
20897,VINTAGE NOTEBOOK PARIS DAYS,C,Medium,Fashion,Volatile,1.856371926080864,4.571428571428571,8.486271662083949,35,2.9385714285714286,451.6,14,2.8,44,108.0,118.0,Optimal,Within C-item guidelines,0,0,0.0,0.0,346.75,0.24,0.0,0.9,0.943,0.057,-0.043,14.1,25.8,2026-02,2026-02-10,0,0,1,346.75,0.0,5.7,-4.3,90.0,94.3,#4ECDC4,#CD7F32,Low,35,C-Optimal,Maintain current levels,0.0
23180,MUM'S KITCHEN CLOCK,C,Low,Stable,Moderate,0.6338795823184779,2.935483870967742,1.860743290031661,31,4.95,450.45,20,4.0,20,79.0,124.0,Overstocked,Overstocked: Stock 124.0 > tolerance 103,21,0,103.95,0.0,613.8,0.42,0.07,0.92,1.0,0.0,-0.08,8.6,42.2,2026-02,2026-02-10,1,0,0,613.8,0.16935483870967744,0.0,-8.0,92.0,100.0,#FF6B6B,#CD7F32,Medium,30,C-Overstocked,Reduce by 21 units to 79,103.95
23120,PACK OF 6 SMALL FRUIT STRAWS,C,Low,Stable,Moderate,0.8960075088227206,19.833333333333332,17.770815591650624,54,0.42,449.82,20,4.0,158,555.0,443.0,Understocked,Understocked by 112 units,0,112,0.0,47.04,186.06,0.13,0.0,0.92,0.66,0.34,0.26,16.3,22.3,2026-02,2026-02-10,0,1,0,186.06,0.0,34.0,26.0,92.0,66.0,#45B7D1,#CD7F32,Medium,40,C-Understocked,Increase by 112 units to 555,47.04
16161M,WRAP  PINK FLOCK,C,Low,Stable,Stable,0.3801612352012164,29.054054054054053,11.045225076792098,37,0.4178378378378378,449.5,24,4.8,210,907.0,1665.0,Overstocked,Overstocked: Stock 1665.0 > tolerance 1179,486,0,203.07,0.0,695.7,0.48,0.14,0.92,1.0,0.0,-0.08,6.4,57.3,2026-02,2026-02-10,1,0,0,695.7,0.291893057352307,0.0,-8.0,92.0,100.0,#FF6B6B,#CD7F32,Medium,20,C-Overstocked,Reduce by 486 units to 907,203.07
35810B,ENAMEL BLUE RIM COFFEE CONTAINER,C,Low,Stable,Moderate,0.8215761378667381,6.695652173913044,5.500988053542508,46,1.6867391304347827,448.13000000000005,20,4.0,51,185.0,172.0,Understocked,Understocked by 13 units,0,13,0.0,21.93,290.12,0.2,0.0,0.92,0.853,0.147,0.067,14.2,25.7,2026-02,2026-02-10,0,1,0,290.12,0.0,14.7,6.7,92.0,85.3,#45B7D1,#CD7F32,Medium,40,C-Understocked,Increase by 13 units to 185,21.93
20755,BLUE PAISLEY POCKET BOOK,C,Low,Stable,Moderate,0.9798228846514335,7.219178082191781,7.073515893305554,73,0.85,447.95,20,4.0,60,204.0,215.0,Optimal,Within C-item guidelines,0,0,0.0,0.0,182.75,0.13,0.0,0.92,0.95,0.05,-0.03,12.3,29.8,2026-02,2026-02-10,0,0,1,182.75,0.0,5.0,-3.0,92.0,95.0,#4ECDC4,#CD7F32,Low,10,C-Optimal,Maintain current levels,0.0
20735,BLACK MINI TAPE MEASURE ,C,Low,Stable,Volatile,2.2439559952715054,11.4,25.581098346095164,55,0.8092727272727273,446.55,16,3.2,153,335.0,197.0,Understocked,Understocked by 138 units,0,138,0.0,111.68,159.43,0.11,0.0,0.92,0.553,0.447,0.367,21.1,17.3,2026-02,2026-02-10,0,1,0,159.43,0.0,44.7,36.7,92.0,55.300000000000004,#45B7D1,#CD7F32,Medium,50,C-Understocked,Increase by 138 units to 335,111.68
21004,ROSE DU SUD CHILDS APRON,C,Low,Stable,Moderate,0.7110159476330865,2.441860465116279,1.7362017325924204,43,4.25,446.25,20,4.0,18,67.0,45.0,Understocked,Understocked by 22 units,0,22,0.0,93.5,191.25,0.13,0.0,0.92,0.379,0.621,0.541,19.8,18.4,2026-02,2026-02-10,0,1,0,191.25,0.0,62.1,54.1,92.0,37.9,#45B7D1,#CD7F32,Medium,40,C-Understocked,Increase by 22 units to 67,93.5
23435,3 RAFFIA RIBBONS VINTAGE CHRISTMAS,C,High,Seasonal,Stable,0.4974969029079548,13.911764705882353,6.9210598551606655,34,0.9227941176470589,445.91,14,4.2,66,261.0,332.0,Optimal,Within C-item guidelines,0,0,0.0,0.0,306.37,0.21,0.0,0.85,0.984,0.016,-0.134,15.3,23.9,2026-02,2026-02-10,0,0,1,306.37,0.0,1.6,-13.4,85.0,98.4,#4ECDC4,#CD7F32,Low,25,C-Optimal,Maintain current levels,0.0
17084N,FAIRY DREAMS INCENSE ,C,Low,Stable,Moderate,0.6002943356247972,36.91379310344828,22.159140906425705,58,0.20870689655172414,445.86,20,4.0,250,988.0,891.0,Understocked,Understocked by 97 units,0,97,0.0,20.24,185.96,0.13,0.0,0.92,0.805,0.195,0.115,15.1,24.1,2026-02,2026-02-10,0,1,0,185.96,0.0,19.5,11.5,92.0,80.5,#45B7D1,#CD7F32,Medium,40,C-Understocked,Increase by 97 units to 988,20.24
85203,HANGING WOOD AND FELT BUTTERFLY ,C,Low,Stable,Volatile,1.1076841987498285,11.98876404494382,13.279764495124349,89,0.4186516853932584,445.26,16,3.2,92,284.0,498.0,Overstocked,Overstocked: Stock 498.0 > tolerance 369,129,0,54.01,0.0,208.49,0.14,0.04,0.92,1.0,0.0,-0.08,8.8,41.5,2026-02,2026-02-10,1,0,0,208.49,0.2590531919996163,0.0,-8.0,92.0,100.0,#FF6B6B,#CD7F32,Medium,40,C-Overstocked,Reduce by 129 units to 284,54.01
17012F,ORIGAMI SANDLEWOOD INCENSE/CAND SET,C,Low,Stable,Volatile,1.3304868448334555,13.444444444444445,17.88765646942757,36,1.1708333333333334,443.79999999999995,16,3.2,117,332.0,173.0,Understocked,Understocked by 159 units,0,159,0.0,186.16,202.55,0.14,0.0,0.92,0.307,0.693,0.613,28.4,12.9,2026-02,2026-02-10,0,1,0,202.55,0.0,69.3,61.3,92.0,30.7,#45B7D1,#CD7F32,Medium,50,C-Understocked,Increase by 159 units to 332,186.16
82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",C,Low,Stable,Volatile,1.2149861133149258,7.865671641791045,9.556681816671134,67,1.1323134328358209,442.95,16,3.2,64,190.0,203.0,Optimal,Within C-item guidelines,0,0,0.0,0.0,229.86,0.16,0.0,0.92,0.954,0.046,-0.034,14.1,25.8,2026-02,2026-02-10,0,0,1,229.86,0.0,4.6,-3.4000000000000004,92.0,95.39999999999999,#4ECDC4,#CD7F32,Low,20,C-Optimal,Maintain current levels,0.0
20898,VINTAGE NOTEBOOK TRAVELOGUE,C,Medium,Fashion,Moderate,0.9811495289730359,4.6571428571428575,4.569353520645853,35,2.9014285714285717,440.05000000000007,17,3.4,32,111.0,112.0,Optimal,Within C-item guidelines,0,0,0.0,0.0,324.96,0.22,0.0,0.9,0.909,0.091,-0.009,15.2,24.0,2026-02,2026-02-10,0,0,1,324.96,0.0,9.1,-0.8999999999999999,90.0,90.9,#4ECDC4,#CD7F32,Low,25,C-Optimal,Maintain current levels,0.0
84569C,PACK 4 FLOWER/BUTTERFLY PATCHES,C,Low,Stable,Moderate,0.7532838720394226,7.630434782608695,5.747883458387768,46,1.25,438.75,20,4.0,56,209.0,111.0,Understocked,Understocked by 98 units,0,98,0.0,122.5,138.75,0.1,0.0,0.92,0.149,0.851,0.771,25.1,14.5,2026-02,2026-02-10,0,1,0,138.75,0.0,85.1,77.10000000000001,92.0,14.899999999999999,#45B7D1,#CD7F32,Medium,40,C-Understocked,Increase by 98 units to 209,122.5
16169P,WRAP GREEN RUSSIAN FOLKART ,C,Low,Stable,Stable,0.2860387767736777,27.77777777777778,7.945521577046604,45,0.3637777777777778,438.75,24,4.8,195,862.0,592.0,Understocked,Understocked by 270 units,0,270,0.0,98.22,215.36,0.15,0.0,0.92,0.295,0.705,0.625,17.1,21.3,2026-02,2026-02-10,0,1,0,215.36,0.0,70.5,62.5,92.0,29.5,#45B7D1,#CD7F32,Medium,30,C-Understocked,Increase by 270 units to 862,98.22
85198,ASSORTED FARMYARD ANIMALS IN BUCKET,C,Low,Stable,Moderate,0.609751625743605,15.411764705882353,9.397348584989677,34,0.8407352941176471,437.84,20,4.0,105,413.0,463.0,Optimal,Within C-item guidelines,0,0,0.0,0.0,389.26,0.27,0.0,0.92,0.981,0.019,-0.061,12.1,30.0,2026-02,2026-02-10,0,0,1,389.26,0.0,1.9,-6.1,92.0,98.1,#4ECDC4,#CD7F32,Low,10,C-Optimal,Maintain current levels,0.0
79071B,ENGLISH ROSE METAL WASTE BIN,C,Low,Stable,Volatile,1.4035363090877575,2.5964912280701755,3.644269714824353,57,2.95,436.6,16,3.2,24,66.0,82.0,Optimal,Within C-item guidelines,0,0,0.0,0.0,241.9,0.17,0.0,0.92,0.992,0.008,-0.072,11.6,31.6,2026-02,2026-02-10,0,0,1,241.9,0.0,0.8,-7.199999999999999,92.0,99.2,#4ECDC4,#CD7F32,Low,20,C-Optimal,Maintain current levels,0.0
22346,PARTY PIZZA DISH GREEN POLKADOT,C,Low,Stable,Volatile,1.1618134629870145,13.862745098039216,16.105923888859202,51,0.7594117647058823,433.78999999999996,16,3.2,110,332.0,367.0,Optimal,Within C-item guidelines,0,0,0.0,0.0,278.7,0.19,0.0,0.92,0.968,0.032,-0.048,13.8,26.5,2026-02,2026-02-10,0,0,1,278.7,0.0,3.2,-4.8,92.0,96.8,#4ECDC4,#CD7F32,Low,20,C-Optimal,Maintain current levels,0.0
47422,ASSORTED MONKEY SUCTION CUP HOOK,C,Low,Stable,Volatile,1.5030661379681929,19.57894736842105,29.42845280653514,57,0.4126315789473684,432.72,16,3.2,187,500.0,648.0,Optimal,Within C-item guidelines,0,0,0.0,0.0,267.39,0.18,0.0,0.92,0.994,0.006,-0.074,11.0,33.1,2026-02,2026-02-10,0,0,1,267.39,0.0,0.6,-7.3999999999999995,92.0,99.4,#4ECDC4,#CD7F32,Low,20,C-Optimal,Maintain current levels,0.0
35160,BUDDHA INCENSE HOLDER ASSORTED,C,Low,Stable,Volatile,1.0897789625850665,12.857142857142858,14.011443804665141,42,0.8345238095238094,430.91999999999996,16,3.2,98,304.0,423.0,Overstocked,Overstocked: Stock 423.0 > tolerance 395,28,0,23.37,0.0,353.0,0.24,0.02,0.92,0.999,0.001,-0.079,11.1,32.9,2026-02,2026-02-10,1,0,0,353.0,0.06620396600566572,0.1,-7.9,92.0,99.9,#FF6B6B,#CD7F32,Medium,40,C-Overstocked,Reduce by 28 units to 304,23.37
72801G,4 BURGUNDY WINE DINNER CANDLES,C,Low,Stable,Volatile,1.635944961310587,10.5,17.177422093761162,48,1.1808333333333334,430.8,16,3.2,107,275.0,142.0,Understocked,Understocked by 133 units,0,133,0.0,157.05,167.68,0.11,0.0,0.92,0.367,0.633,0.553,27.0,13.5,2026-02,2026-02-10,0,1,0,167.68,0.0,63.3,55.300000000000004,92.0,36.7,#45B7D1,#CD7F32,Medium,50,C-Understocked,Increase by 133 units to 275,157.05
23548,WRAP MAGIC FOREST ,C,Low,Stable,Stable,0.40890348771381874,33.064516129032256,13.520195964731103,31,0.42,430.5,24,4.8,242,1036.0,1239.0,Optimal,Within C-item guidelines,0,0,0.0,0.0,520.38,0.36,0.0,0.92,0.995,0.005,-0.075,9.7,37.5,2026-02,2026-02-10,0,0,1,520.38,0.0,0.5,-7.5,92.0,99.5,#4ECDC4,#CD7F32,Low,0,C-Optimal,Maintain current levels,0.0
84815,SET OF 3 DANISH ROSE PLANTERS,C,Low,Stable,Moderate,0.7292209357413187,3.15625,2.301603578433537,32,4.25,429.25,20,4.0,23,86.0,167.0,Overstocked,Overstocked: Stock 167.0 > tolerance 112,55,0,233.75,0.0,709.75,0.49,0.16,0.92,1.0,0.0,-0.08,6.9,52.9,2026-02,2026-02-10,1,0,0,709.75,0.32934131736526945,0.0,-8.0,92.0,100.0,#FF6B6B,#CD7F32,Medium,30,C-Overstocked,Reduce by 55 units to 86,233.75
84508B,STRIPES DESIGN TEDDY,C,Low,Stable,Moderate,0.8597764742417362,2.847457627118644,2.448177079196808,59,2.55,428.4,20,4.0,22,79.0,101.0,Optimal,Within C-item guidelines,0,0,0.0,0.0,257.55,0.18,0.0,0.92,0.997,0.003,-0.077,10.3,35.5,2026-02,2026-02-10,0,0,1,257.55,0.0,0.3,-7.7,92.0,99.7,#4ECDC4,#CD7F32,Low,10,C-Optimal,Maintain current levels,0.0
17164B,ASS COL SMALL SAND GECKO P'WEIGHT,C,Low,Stable,Volatile,1.12613558091942,15.9375,17.947785820903256,64,0.41921875,426.59999999999997,16,3.2,124,379.0,575.0,Overstocked,Overstocked: Stock 575.0 > tolerance 493,82,0,34.38,0.0,241.05,0.17,0.02,0.92,1.0,0.0,-0.08,10.1,36.1,2026-02,2026-02-10,1,0,0,241.05,0.14262601120099566,0.0,-8.0,92.0,100.0,#FF6B6B,#CD7F32,Medium,40,C-Overstocked,Reduce by 82 units to 379,34.38
